	logFC	logCPM	LR	PValue	FDR	gene
AC096586.2	-0.546647052250055	0.617909357823286	1.49444077831443	0.221528724311768	0.643740980291124	AC096586.2
MGA	-0.205959209426938	7.39651200121231	1.4939911743196	0.221598237733395	0.643848904608001	MGA
ZYX	0.421996788982722	4.96721905603505	1.49326551631344	0.221710487001552	0.644080947339594	ZYX
ALPK2	-0.882519038540761	1.4851591225584	1.49253552383217	0.221823475385775	0.644315069150329	ALPK2
FBRSL1	0.332669255354432	4.06317235652366	1.49223050489309	0.221870706682676	0.644358150482632	FBRSL1
SGIP1	0.633530704385917	3.13645976279653	1.4918229321627	0.221933836917081	0.644447386276376	SGIP1
DRAM1	-0.336722682811707	4.40062246785154	1.49115548433538	0.222037266452223	0.644653599299535	DRAM1
SH3RF3-AS1	0.638570326454	0.442351035160503	1.49079804179258	0.22209268043699	0.644720366155432	SH3RF3-AS1
AL445523.1	-0.652161840774844	0.300368686570446	1.48904170736052	0.222365203891989	0.645345518677449	AL445523.1
LANCL2	-0.250779156673353	4.49007515793632	1.48899194991818	0.222372930384984	0.645345518677449	LANCL2
MPP3	0.511571160099217	2.58831088705056	1.48813540341408	0.222505988026434	0.645493397841935	MPP3
KCNE3	-0.397544735581046	2.47058100974334	1.48775894722665	0.222564497626201	0.645493397841935	KCNE3
TMEM110-MUSTN1	0.60986651205838	0.150992100760712	1.48773688498636	0.222567927156513	0.645493397841935	TMEM110-MUSTN1
AIM2	-0.690308195463077	2.3584351027423	1.48756969006666	0.222593919322591	0.645493397841935	AIM2
SAR1B	-0.270251276087685	6.89504364391928	1.48743812866481	0.222614374447263	0.645493397841935	SAR1B
TRDC	-0.759774416180345	0.748233977636808	1.48741079158276	0.222618625090398	0.645493397841935	TRDC
EGFR-AS1	0.551959394179793	2.1717070850775	1.48706268912206	0.222672760042083	0.645556246605969	EGFR-AS1
DHX33	0.26877041144124	4.12471515482768	1.48669351733135	0.222730188798976	0.64562862481184	DHX33
NAA20	-0.250037171542633	4.87514355808815	1.48641972670824	0.222772791412296	0.645658011601246	NAA20
AP002990.1	-0.416309735491611	1.55321145248195	1.48613364298596	0.222817317291224	0.6456929631776	AP002990.1
PASK	-0.373571690079739	3.88173746029456	1.48574071632773	0.222878489502471	0.645776136250748	PASK
SNTB1	-0.242541365195369	6.74707409727158	1.48542850314433	0.222927110292344	0.64582292345144	SNTB1
SUGCT	0.408341327759702	1.87704703067619	1.48441642133499	0.223084808587404	0.646087612291285	SUGCT
CDK16	0.261464113322194	5.33013651609274	1.48426693950258	0.223108111533862	0.646087612291285	CDK16
BCLAF1	-0.224528622292498	7.59113128742557	1.48421675645069	0.223115935298499	0.646087612291285	BCLAF1
MPP5	-0.236068728574355	6.81904206689707	1.48386524406173	0.223170746881582	0.64615225127106	MPP5
ANKRD29	0.34774201419005	3.4789299439035	1.48303308361221	0.223300570563333	0.646405024013135	ANKRD29
PACS1	-0.332921782105262	6.63586900100879	1.48288901817217	0.223323055108319	0.646405024013135	PACS1
PAFAH1B1	0.218842404818974	7.17787007568499	1.48254921570678	0.223376099415867	0.646464473978866	PAFAH1B1
EXOC4	-0.184692476314246	6.88652826371171	1.48220890870006	0.223429237611006	0.646524178322085	EXOC4
UPP2-IT1	0.728716766823322	0.110256079988741	1.48196472511964	0.223467375674635	0.646540466601271	UPP2-IT1
INKA1	0.483063917391866	1.27630352196114	1.48144205060962	0.223549036347046	0.646618692236038	INKA1
SPACA6P-AS	0.664220847771233	0.385435438187923	1.48132374777478	0.22356752449231	0.646618692236038	SPACA6P-AS
HPS4	-0.227170241348206	5.61574789695295	1.48101883059623	0.223615184823783	0.646618692236038	HPS4
COX10-AS1	-0.324155233940212	2.71528163144101	1.48095946604002	0.22362446526546	0.646618692236038	COX10-AS1
COL28A1	0.582070711452509	6.02416253946845	1.48041488133929	0.223709621552165	0.646637440870506	COL28A1
PTPDC1	0.260755102534407	4.22657786131319	1.48039065604444	0.223713410545283	0.646637440870506	PTPDC1
AC125612.1	0.732811339121868	0.206564982056601	1.48029424204593	0.223728491081554	0.646637440870506	AC125612.1
DNMT1	0.264181243067243	5.18237393569275	1.479749246387	0.223813759150463	0.646789892761465	DNMT1
IFT140	0.312164671141486	4.70680188969071	1.47917302547804	0.223903954968188	0.646896390307315	IFT140
TMED9	-0.314876586540053	6.20541500792724	1.47909823398272	0.223915665269286	0.646896390307315	TMED9
SERPINF2	0.581314903472495	1.31358092158603	1.47763979101174	0.224144164307164	0.647409416806562	SERPINF2
GDI2	-0.25237147833759	7.84085728859681	1.47740578729407	0.224180852450387	0.647409416806562	GDI2
RPL23AP64	0.412153451339539	1.57146779201661	1.47734169917058	0.224190901727011	0.647409416806562	RPL23AP64
RAP1A	-0.304331193045674	5.51367288406957	1.4771008718996	0.224228669243396	0.647424473564555	RAP1A
KANSL1L	-0.250923529115114	5.83338816270216	1.47628712045528	0.224356341509765	0.647699073878097	KANSL1L
PARD6G-AS1	0.478126483671379	1.51866373675697	1.4753480614727	0.224503782042929	0.647718279011952	PARD6G-AS1
HS3ST4	0.935102353260579	-0.341385614066728	1.47510495921726	0.224541970167831	0.647718279011952	HS3ST4
TAS2R20	-0.449561188573511	2.10895558743006	1.47499346962138	0.224559486302874	0.647718279011952	TAS2R20
TNFRSF13B	-0.805626891218693	1.14693883062947	1.47494001662237	0.224567884886863	0.647718279011952	TNFRSF13B
ERP27	0.553362503006048	1.94581886063866	1.47492511393038	0.224570226478573	0.647718279011952	ERP27
AC007292.2	0.485681916524547	0.96453108546321	1.47473009354506	0.224600871836832	0.647718279011952	AC007292.2
AL049552.1	-0.530596696342139	0.807090929060199	1.47461185013992	0.224619454959573	0.647718279011952	AL049552.1
ARHGAP31	0.290503394978318	5.22093575796777	1.47458585663782	0.224623540343194	0.647718279011952	ARHGAP31
SLC9A6	0.271209774573491	4.79546204947528	1.47350342405115	0.22479374478874	0.648115105299864	SLC9A6
CEP295NL	0.528209695916061	1.57837753383063	1.47324994016395	0.224833625587472	0.648136127798761	CEP295NL
LINC01176	0.471294504626993	1.51838918513125	1.47290282737868	0.22488825085442	0.64819964246271	LINC01176
SRRT	0.221577335753538	5.58890139887257	1.47256428532538	0.224941542676842	0.648259295863938	SRRT
ALOX12	-0.441492074815363	1.55336820613385	1.47197930031832	0.225033664188006	0.648430819091721	ALOX12
TMX1	-0.248267099604233	6.08279710216	1.47128077113958	0.225143725555008	0.648454913681181	TMX1
IRAK4	-0.26038586284369	5.21184675989104	1.47115200617096	0.225164021016719	0.648454913681181	IRAK4
ZNF24	-0.223431352495352	7.33814853142496	1.4709919109418	0.2251892577002	0.648454913681181	ZNF24
TRMT13	-0.270681994693146	4.42742966377709	1.47090238521825	0.225203371607367	0.648454913681181	TRMT13
AL162742.1	0.492800298830042	0.687915677517557	1.47068471864413	0.225237691600169	0.648454913681181	AL162742.1
CD79B	-0.789306425046604	3.76172842983798	1.47066166182206	0.225241327390252	0.648454913681181	CD79B
USP6NL	-0.275659333378992	5.30758461642348	1.4703283238077	0.225293898749532	0.648454913681181	USP6NL
BLMH	-0.239035387527183	4.62060321943598	1.47016113878725	0.225320271354291	0.648454913681181	BLMH
KIF20A	-0.559747929652808	1.26806735910037	1.47006477416048	0.225335474077365	0.648454913681181	KIF20A
AL031717.1	0.530433094921864	0.443371007284263	1.46926472781013	0.225461738919552	0.648655607074055	AL031717.1
SLC26A2	0.553268272769581	6.65688556147048	1.46920958318027	0.225470445077582	0.648655607074055	SLC26A2
AC004466.2	0.636485255820694	0.815143723857735	1.46804986760779	0.225653632869375	0.649088725846995	AC004466.2
FAM222A-AS1	-0.651398650693205	0.429018271112438	1.46713038814668	0.22579900011942	0.649412944956619	FAM222A-AS1
C11orf74	-0.335669737955499	3.02141237792616	1.46598802249387	0.225979761703926	0.649838852048537	C11orf74
RBP5	0.501271409443412	2.66741654853735	1.46568805543717	0.226027255616614	0.649881460127689	RBP5
SCUBE3	0.354472530207456	3.27010558635807	1.46510967194087	0.22611886515998	0.649998954182926	SCUBE3
AC022167.2	0.418421236102994	1.58981858267793	1.46499345710572	0.22613727768187	0.649998954182926	AC022167.2
RFX1	0.39394659277821	3.28541646725383	1.46463852061067	0.22619352326685	0.649998954182926	RFX1
DPM2	-0.28801704198877	4.28192295609796	1.4643074901005	0.226245995691564	0.649998954182926	DPM2
CHAC1	0.674919566478184	0.628682114249588	1.4642007560259	0.226262917477014	0.649998954182926	CHAC1
NEDD8	-0.298270346382867	4.3447779412026	1.46419255584645	0.22626421760903	0.649998954182926	NEDD8
AC007681.1	0.582714640167175	1.22151466116493	1.46390037972041	0.226310547759647	0.650038153356998	AC007681.1
AC087286.1	0.597564944245582	1.08545353353564	1.46331203730976	0.226403875350638	0.650212313786786	AC087286.1
THOP1	-0.295525995624262	4.44075414951489	1.46260374200754	0.226516292159678	0.65035250233844	THOP1
AC099689.1	-0.588576652361704	0.493311941816148	1.46259241483694	0.226518090491672	0.65035250233844	AC099689.1
PKHD1	1.17357381039656	0.303396413235516	1.46235047550718	0.22655650552401	0.650368906157839	PKHD1
SLC39A7	-0.305582848285556	7.0169754023111	1.46193050385352	0.226623207042669	0.650466494683879	SLC39A7
TAF7	-0.250820697611048	6.31551282661929	1.46159818785899	0.226676003469994	0.650524149640871	TAF7
PIGF	-0.295687944545894	3.36178352836696	1.46091938864455	0.226783893054973	0.650708076697187	PIGF
SPSB1	0.434659128696422	4.13500698420785	1.4607291730792	0.226814137329211	0.650708076697187	SPSB1
BEND3P1	-0.75726795903137	0.472511913996452	1.45993785405376	0.226940009077575	0.650708076697187	BEND3P1
DLAT	-0.276231257473217	5.66653849165413	1.45993604866143	0.226940296349595	0.650708076697187	DLAT
TRIM6	-0.462208282791778	3.76179441252613	1.45982645037725	0.226957736325091	0.650708076697187	TRIM6
AC002350.1	0.622649555194653	0.355132758188448	1.45974818257914	0.226970191780201	0.650708076697187	AC002350.1
TTC21B	-0.249440662504315	5.94235013314742	1.45957527913479	0.226997710364174	0.650708076697187	TTC21B
CSNK1E	0.234213147798806	6.18035849792232	1.45954499191678	0.227002531162866	0.650708076697187	CSNK1E
NBPF3	0.306344849572196	3.63212503555894	1.45920429060992	0.227056768866367	0.650708076697187	NBPF3
AC025259.3	1.02821883634426	2.0196859781162	1.45913827875061	0.227067279378443	0.650708076697187	AC025259.3
CDKN2A	0.55803947473801	0.736378309037926	1.45885137172992	0.227112967959059	0.650708197175242	CDKN2A
POLN	-0.37506236052492	2.38173341492211	1.45872711495883	0.22713275868818	0.650708197175242	POLN
NACC1	0.371877631410791	4.02626510167271	1.45807020989298	0.227237420273754	0.650825676862578	NACC1
ATP6V1F	-0.278440007517792	4.20001134714366	1.45805895097952	0.227239214608495	0.650825676862578	ATP6V1F
ZFX	0.267668563482529	6.19063831083148	1.4576768318315	0.227300123092939	0.65083287691026	ZFX
AL591721.1	0.711138346012151	0.093706253757392	1.45761286237677	0.227310321522414	0.65083287691026	AL591721.1
CLPTM1L	-0.287178992424716	7.12250829231154	1.45742733104825	0.227339903252996	0.65083287691026	CLPTM1L
IRF9	0.405528767381113	2.9553968010332	1.45721887784206	0.227373145244139	0.650834357025825	IRF9
AC115618.2	0.484828690486219	0.596620644524638	1.45686238624889	0.227430008428413	0.650880312563272	AC115618.2
ZNF259P1	0.599596249790378	0.475755348578136	1.45670790510631	0.227454654681956	0.650880312563272	ZNF259P1
PCDHGA9	0.383420783890194	2.50815268355094	1.45615679579909	0.227542606007963	0.651038317981062	PCDHGA9
AC096887.1	-0.644974669307392	-0.142664997773528	1.45582296208232	0.227595902288624	0.651092353944263	AC096887.1
SUMO2	-0.24157733368276	4.91349145638425	1.45562841891032	0.227626967868788	0.651092353944263	SUMO2
AC025031.4	-0.469435390462836	3.18859978249451	1.45518726968919	0.22769743156692	0.651200247196277	AC025031.4
RBMS2	0.344592981116359	5.27297758586783	1.45429202179583	0.227840507981874	0.651515747339109	RBMS2
NRDC	-0.207348574570248	6.35979900004885	1.45354349350923	0.227960219004885	0.651731390756341	NRDC
ABCC13	1.29265160784407	-0.429835642090287	1.45306977860628	0.228036018613436	0.651731390756341	ABCC13
AP001972.5	0.270683010030978	3.8118332869184	1.45274180701019	0.228088515444595	0.651731390756341	AP001972.5
AC007956.1	0.619018241867026	-0.0152550191623242	1.45272042628417	0.228091938258919	0.651731390756341	AC007956.1
AP000977.1	-0.59574700263133	0.257976082067466	1.45261676852525	0.228108533578839	0.651731390756341	AP000977.1
AJAP1	0.557338223703627	1.98272158928031	1.45259174008061	0.228112540781119	0.651731390756341	AJAP1
ADGRG5	-0.451384514031207	2.54321143444267	1.4518975537897	0.228223717869591	0.651851798503537	ADGRG5
TMEM208	-0.293771316619833	3.98996234189205	1.4518037828753	0.228238740703843	0.651851798503537	TMEM208
RPS20P15	0.702154940152103	-0.00793351224025553	1.45171470291476	0.228253013112361	0.651851798503537	RPS20P15
ACTR3B	-0.394362104950516	2.11339289216752	1.45095608146958	0.228374603102158	0.652090323943434	ACTR3B
FAM228B	-0.365024694307479	3.05714701656379	1.45070951424647	0.22841413907133	0.652090323943434	FAM228B
PCDH17	0.449069727826951	3.51766512573341	1.45058006001347	0.228434899784489	0.652090323943434	PCDH17
ECT2	-0.358151200312221	3.78502216327215	1.44915874104084	0.228662987592618	0.652647746446898	ECT2
ADAM17	0.301980616515768	5.32065405076164	1.4482961749765	0.228801542505737	0.652899049611204	ADAM17
AC104791.2	-0.589776289760398	1.43599211269506	1.4480657125158	0.228838579040898	0.652899049611204	AC104791.2
FKBP15	-0.231175468356895	6.3833874809306	1.44799763361848	0.228849521059921	0.652899049611204	FKBP15
MUC15	0.355044666537334	6.23840606046545	1.44636214295798	0.229112575599735	0.653386902334913	MUC15
AP1M1	0.245942816162673	4.31411564796604	1.44619070302237	0.229140171303429	0.653386902334913	AP1M1
CDC23	-0.24962165337789	4.92114602859066	1.44617086376585	0.229143364973133	0.653386902334913	CDC23
AL161457.2	-0.491927542506334	0.917663502697084	1.44611764025553	0.22915193301418	0.653386902334913	AL161457.2
FER1L5	0.583130047910596	1.39060961970927	1.44583580943055	0.229197309206686	0.653422603999795	FER1L5
ACKR4	-0.707628806631281	2.20049414805302	1.44526320160607	0.229289535292737	0.653458862705806	ACKR4
AC006480.2	0.623569727929323	0.173182297756808	1.44501450471387	0.229329605143197	0.653458862705806	AC006480.2
AL022068.1	0.595487566899806	0.677175667939926	1.44487786695158	0.229351623702189	0.653458862705806	AL022068.1
METTL6	-0.28162341854078	3.65137421167468	1.44458491505626	0.229398840158504	0.653458862705806	METTL6
GRIK5	0.835775345248787	0.0298717008115181	1.44458210686487	0.229399292824757	0.653458862705806	GRIK5
IGHV3-75	0.647919803361787	0.635522665033764	1.44421178348912	0.229458996505017	0.653458862705806	IGHV3-75
TUBGCP2	-0.221583362000478	6.03701203205738	1.44416023185841	0.229467309162769	0.653458862705806	TUBGCP2
POMT2	0.282937268000873	4.30321937619637	1.44412566649748	0.229472883001677	0.653458862705806	POMT2
IGKV2D-29	0.769041709579749	2.51667190385962	1.44378435821361	0.229527929439324	0.653522041616217	IGKV2D-29
PRDM5	0.376817510919592	4.12978017716565	1.44267362375845	0.229707179584293	0.653886711191337	PRDM5
PLS1	0.320018838668221	4.83422933564793	1.44254570270348	0.229727834288118	0.653886711191337	PLS1
MAP2	0.344848995271204	4.59911280143359	1.44237968928365	0.22975464289044	0.653886711191337	MAP2
MAGEF1	0.252135001490639	4.68091164853228	1.4421710009828	0.229788348172662	0.653889064023164	MAGEF1
YWHAH	0.251961099752928	5.67993026477832	1.44135561050296	0.229920099137961	0.654170376488665	YWHAH
SEC14L5	-0.592292216853032	1.02186345034725	1.44105212933423	0.22996915892532	0.654182648763342	SEC14L5
COPZ1	-0.263486735358076	6.66991579765677	1.44092199971739	0.229990199122752	0.654182648763342	COPZ1
CNTF	0.538691585584357	0.615157354905102	1.44047534249463	0.230062435192928	0.654244296370004	CNTF
NECTIN3	-0.303490453020433	4.67115229448127	1.44020277400214	0.230106530025495	0.654244296370004	NECTIN3
ATP6AP1L	0.518703361553518	2.85558739606909	1.44017785505862	0.230110561801497	0.654244296370004	ATP6AP1L
FOXO6	0.55147066854601	0.495086036270141	1.43943206848867	0.230231266208267	0.654416808154928	FOXO6
PEAK3	0.480967125140891	0.917128059088549	1.43881954303347	0.230330459576049	0.654416808154928	PEAK3
AC138393.1	-0.412781043657086	2.50127027050027	1.4388089386362	0.23033217732285	0.654416808154928	AC138393.1
AC145676.1	0.963483945671674	2.78900085236661	1.43878027201091	0.230336820945879	0.654416808154928	AC145676.1
MSTO1	0.431224367480549	1.98010616897814	1.43869819001209	0.230350117793509	0.654416808154928	MSTO1
LINC02347	-0.772232175511704	1.58772884533529	1.43858368688618	0.230368668236758	0.654416808154928	LINC02347
TLNRD1	0.32583290232653	4.03449150986941	1.43816660320976	0.230436254429532	0.654459597057027	TLNRD1
KCNK3	0.685990340173112	0.853399739719139	1.43808460037767	0.230449545363554	0.654459597057027	KCNK3
RRS1	-0.430977206217162	2.43582749890047	1.43773095794952	0.230506873946662	0.654528941897659	RRS1
AL353804.1	0.453033514459692	0.989500602351437	1.43748995702653	0.230545952188538	0.654546452123575	AL353804.1
CXCL8	-1.07418997326099	4.5203370374925	1.43689598568031	0.230642298598318	0.654726525053289	CXCL8
YWHAB	0.236255055964741	7.07212491629419	1.43609979089749	0.230771523245562	0.654999865036068	YWHAB
WASHC5	-0.224488041987721	5.55917414477934	1.43582140950812	0.230816725918955	0.655034681089637	WASHC5
FUT4	-0.35845894432321	4.53263782110082	1.43554101776708	0.230862265817768	0.655058149540734	FUT4
NTNG1	-0.721137996530953	1.22933126726813	1.43536493251843	0.230890870287638	0.655058149540734	NTNG1
C9orf47	0.535041267890879	1.08725683003371	1.43480749815927	0.230981451847852	0.655221668000295	C9orf47
AP000769.1	-0.458812808601133	1.50352323516048	1.43376517036247	0.231150942267104	0.655458526952379	AP000769.1
PALM2	0.52155085229873	0.97776880742631	1.43353716993726	0.231188036857579	0.655458526952379	PALM2
SH2D3C	0.417206349356405	3.23630298131035	1.43340457273176	0.231209613097199	0.655458526952379	SH2D3C
SNHG1	-0.314274648270346	5.18768400339189	1.43334773614439	0.231218862299847	0.655458526952379	SNHG1
NME3	-0.371875588513906	4.8422293870956	1.4330390937771	0.231269096467536	0.655458526952379	NME3
GFAP	1.13168865917003	2.24146741206197	1.43270387614681	0.231323670897711	0.655458526952379	GFAP
AL078599.2	-0.551720766297179	0.578670051714279	1.43269297742278	0.231325445503194	0.655458526952379	AL078599.2
